Column1,date,client_id,province,incident_type,status
INC600421,2025/07/11,CL1385,Mpumalanga,Suspicious Vehicle,in_progress
INC600422,2025/09/24,CL1389,Mpumalanga,Alarm Trigger,resolved
INC600423,2025/07/09,CL1059,Gauteng,VIP Threat,resolved
INC600424,2025/07/25,CL1081,Gauteng,Trespass,in_progress
INC600425,2025/05/08,CL1244,Limpopo,Suspicious Vehicle,escalated
INC600426,2025/06/25,CL1128,KwaZulu-Natal,Assault,escalated
INC600427,2025/06/16,CL1280,Free State,VIP Threat,in_progress
INC600428,2025/04/29,CL1179,Western Cape,Alarm Trigger,resolved
INC600429,2025/05/08,CL1215,Limpopo,Accident,escalated
INC600430,2025/09/11,CL1261,Free State,Assault,escalated
INC600431,2025/06/07,CL1150,Western Cape,Assault,in_progress
INC600432,2025/06/23,CL1361,Mpumalanga,Vandalism,reported
INC600433,2025/09/02,CL1187,Western Cape,Hijacking,escalated
INC600434,2025/07/19,CL1099,Gauteng,Vandalism,escalated
INC600435,2025/08/08,CL1069,Gauteng,VIP Threat,in_progress
INC600436,2025/08/21,CL1250,Free State,VIP Threat,in_progress
INC600437,2025/07/08,CL1188,Western Cape,Vandalism,in_progress
INC600438,2025/08/17,CL1024,Gauteng,Vandalism,reported
INC600439,2025/05/27,CL1113,KwaZulu-Natal,Protest,in_progress
INC600440,2025/04/28,CL1283,Free State,Alarm Trigger,escalated
INC600441,2025/06/16,CL1359,Mpumalanga,Accident,in_progress
INC600442,2025/04/11,CL1223,Limpopo,Assault,resolved
INC600443,2025/07/23,CL1044,Gauteng,Trespass,reported
INC600444,2025/04/23,CL1118,KwaZulu-Natal,Protest,reported
INC600445,2025/09/27,CL1064,Gauteng,VIP Threat,escalated
INC600446,2025/09/02,CL1232,Limpopo,Theft,escalated
INC600447,2025/06/07,CL1007,Gauteng,Alarm Trigger,escalated
INC600448,2025/08/29,CL1103,KwaZulu-Natal,Protest,reported
INC600449,2025/07/22,CL1090,Gauteng,Theft,escalated
INC600450,2025/09/05,CL1044,Gauteng,Protest,escalated
INC600451,2025/05/01,CL1129,KwaZulu-Natal,Accident,escalated
INC600452,2025/09/16,CL1171,Western Cape,Assault,reported
INC600453,2025/09/20,CL1225,Limpopo,Vandalism,resolved
INC600454,2025/08/23,CL1038,Gauteng,Theft,reported
INC600455,2025/05/10,CL1187,Western Cape,Protest,in_progress
INC600456,2025/08/11,CL1254,Free State,Accident,escalated
INC600457,2025/06/26,CL1069,Gauteng,Accident,reported
INC600458,2025/07/27,CL1063,Gauteng,Hijacking,reported
INC600459,2025/09/12,CL1197,Western Cape,Hijacking,escalated
INC600460,2025/06/27,CL1185,Western Cape,Hijacking,reported
INC600461,2025/07/21,CL1125,KwaZulu-Natal,Theft,escalated
INC600462,2025/08/08,CL1303,North West,Hijacking,resolved
INC600463,2025/05/01,CL1353,Mpumalanga,Accident,resolved
INC600464,2025/08/26,CL1034,Gauteng,Accident,resolved
INC600465,2025/10/02,CL1073,Gauteng,Suspicious Vehicle,reported
INC600466,2025/06/17,CL1123,KwaZulu-Natal,Alarm Trigger,escalated
INC600467,2025/07/20,CL1109,KwaZulu-Natal,Accident,resolved
INC600468,2025/04/30,CL1214,Limpopo,VIP Threat,resolved
INC600469,2025/07/16,CL1237,Limpopo,Assault,resolved
INC600470,2025/05/25,CL1175,Western Cape,Alarm Trigger,reported
INC600471,2025/05/30,CL1306,North West,Accident,reported
INC600472,2025/05/25,CL1037,Gauteng,VIP Threat,in_progress
INC600473,2025/05/10,CL1003,Gauteng,Trespass,in_progress
INC600474,2025/09/25,CL1096,Gauteng,Hijacking,in_progress
INC600475,2025/04/27,CL1289,Free State,Trespass,reported
INC600476,2025/05/11,CL1253,Free State,Protest,escalated
INC600477,2025/07/12,CL1090,Gauteng,Suspicious Vehicle,resolved
INC600478,2025/07/06,CL1145,KwaZulu-Natal,Alarm Trigger,resolved
INC600479,2025/09/16,CL1188,Western Cape,Assault,escalated
INC600480,2025/05/21,CL1226,Limpopo,Vandalism,in_progress
INC600481,2025/07/20,CL1256,Free State,Alarm Trigger,reported
INC600482,2025/07/22,CL1390,Mpumalanga,Trespass,resolved
INC600483,2025/06/09,CL1257,Free State,Protest,reported
INC600484,2025/04/12,CL1312,North West,Alarm Trigger,reported
INC600485,2025/09/01,CL1155,Western Cape,Theft,resolved
INC600486,2025/08/01,CL1211,Limpopo,Assault,reported
INC600487,2025/09/07,CL1304,North West,Theft,in_progress
INC600488,2025/07/01,CL1077,Gauteng,Assault,resolved
INC600489,2025/06/29,CL1058,Gauteng,Hijacking,in_progress
INC600490,2025/07/04,CL1093,Gauteng,Assault,resolved
INC600491,2025/04/21,CL1199,Western Cape,Protest,reported
INC600492,2025/07/04,CL1354,Mpumalanga,Protest,resolved
INC600493,2025/08/19,CL1264,Free State,Vandalism,in_progress
INC600494,2025/04/18,CL1311,North West,Vandalism,escalated
INC600495,2025/09/27,CL1191,Western Cape,Vandalism,resolved
INC600496,2025/08/12,CL1011,Gauteng,Theft,reported
INC600497,2025/04/10,CL1024,Gauteng,Theft,escalated
INC600498,2025/08/10,CL1272,Free State,Assault,escalated
INC600499,2025/09/17,CL1255,Free State,Protest,reported
INC600500,2025/07/09,CL1251,Free State,Protest,escalated
INC600501,2025/05/17,CL1215,Limpopo,Vandalism,reported
INC600502,2025/07/23,CL1376,Mpumalanga,Hijacking,reported
INC600503,2025/05/01,CL1096,Gauteng,Alarm Trigger,escalated
INC600504,2025/07/11,CL1049,Gauteng,Suspicious Vehicle,escalated
INC600505,2025/04/12,CL1334,North West,Trespass,resolved
INC600506,2025/08/17,CL1353,Mpumalanga,Accident,in_progress
INC600507,2025/09/19,CL1046,Gauteng,VIP Threat,resolved
INC600508,2025/08/03,CL1045,Gauteng,Theft,reported
INC600509,2025/05/18,CL1355,Mpumalanga,Vandalism,escalated
INC600510,2025/08/17,CL1282,Free State,VIP Threat,reported
INC600511,2025/08/08,CL1231,Limpopo,Vandalism,reported
INC600512,2025/04/28,CL1146,KwaZulu-Natal,Theft,in_progress
INC600513,2025/08/06,CL1058,Gauteng,Trespass,in_progress
INC600514,2025/07/30,CL1362,Mpumalanga,Suspicious Vehicle,in_progress
INC600515,2025/06/20,CL1196,Western Cape,Hijacking,reported
INC600516,2025/07/20,CL1349,North West,Assault,reported
INC600517,2025/08/31,CL1304,North West,Hijacking,resolved
INC600518,2025/07/02,CL1336,North West,Assault,in_progress
INC600519,2025/06/02,CL1323,North West,Trespass,reported
INC600520,2025/08/14,CL1280,Free State,Theft,reported
INC600521,2025/05/30,CL1179,Western Cape,Alarm Trigger,reported
INC600522,2025/09/14,CL1391,Mpumalanga,Accident,resolved
INC600523,2025/09/15,CL1139,KwaZulu-Natal,Alarm Trigger,resolved
INC600524,2025/05/07,CL1379,Mpumalanga,Theft,reported
INC600525,2025/09/19,CL1035,Gauteng,Vandalism,reported
INC600526,2025/04/25,CL1350,Mpumalanga,Accident,resolved
INC600527,2025/05/20,CL1267,Free State,Theft,escalated
INC600528,2025/06/26,CL1077,Gauteng,Alarm Trigger,in_progress
INC600529,2025/09/29,CL1215,Limpopo,Vandalism,escalated
INC600530,2025/06/02,CL1080,Gauteng,Protest,resolved
INC600531,2025/09/01,CL1326,North West,Hijacking,in_progress
INC600532,2025/07/27,CL1023,Gauteng,Alarm Trigger,resolved
INC600533,2025/09/13,CL1093,Gauteng,VIP Threat,in_progress
INC600534,2025/06/21,CL1271,Free State,Trespass,resolved
INC600535,2025/06/11,CL1171,Western Cape,Suspicious Vehicle,resolved
INC600536,2025/07/26,CL1211,Limpopo,Hijacking,escalated
INC600537,2025/09/23,CL1205,Limpopo,Assault,in_progress
INC600538,2025/07/21,CL1101,KwaZulu-Natal,VIP Threat,escalated
INC600539,2025/07/12,CL1332,North West,Suspicious Vehicle,escalated
INC600540,2025/07/01,CL1307,North West,Alarm Trigger,in_progress
INC600541,2025/09/11,CL1108,KwaZulu-Natal,VIP Threat,in_progress
INC600542,2025/07/26,CL1254,Free State,VIP Threat,escalated
INC600543,2025/07/10,CL1236,Limpopo,VIP Threat,resolved
INC600544,2025/08/28,CL1056,Gauteng,Theft,escalated
INC600545,2025/04/19,CL1031,Gauteng,Protest,resolved
INC600546,2025/08/20,CL1231,Limpopo,Accident,resolved
INC600547,2025/07/29,CL1174,Western Cape,Protest,in_progress
INC600548,2025/04/28,CL1396,Mpumalanga,Accident,reported
INC600549,2025/07/27,CL1092,Gauteng,Assault,reported
INC600550,2025/07/01,CL1002,Gauteng,VIP Threat,in_progress
INC600551,2025/04/12,CL1199,Western Cape,Accident,in_progress
INC600552,2025/05/25,CL1144,KwaZulu-Natal,Hijacking,reported
INC600553,2025/05/09,CL1170,Western Cape,Theft,resolved
INC600554,2025/05/13,CL1087,Gauteng,Assault,in_progress
INC600555,2025/09/24,CL1127,KwaZulu-Natal,Alarm Trigger,in_progress
INC600556,2025/07/16,CL1008,Gauteng,Suspicious Vehicle,resolved
INC600557,2025/06/05,CL1049,Gauteng,Vandalism,resolved
INC600558,2025/09/02,CL1019,Gauteng,Theft,in_progress
INC600559,2025/05/21,CL1294,Free State,Assault,in_progress
INC600560,2025/04/07,CL1034,Gauteng,Protest,resolved
INC600561,2025/05/16,CL1289,Free State,VIP Threat,reported
INC600562,2025/05/16,CL1397,Mpumalanga,Accident,in_progress
INC600563,2025/05/10,CL1163,Western Cape,Accident,escalated
INC600564,2025/09/11,CL1051,Gauteng,Assault,resolved
INC600565,2025/09/16,CL1001,Gauteng,Vandalism,resolved
INC600566,2025/04/18,CL1086,Gauteng,Theft,escalated
INC600567,2025/06/06,CL1397,Mpumalanga,Assault,resolved
INC600568,2025/09/09,CL1238,Limpopo,Vandalism,reported
INC600569,2025/09/05,CL1097,Gauteng,Hijacking,resolved
INC600570,2025/06/30,CL1358,Mpumalanga,Accident,in_progress
INC600571,2025/08/06,CL1269,Free State,Alarm Trigger,resolved
INC600572,2025/09/14,CL1132,KwaZulu-Natal,Alarm Trigger,escalated
INC600573,2025/08/12,CL1167,Western Cape,VIP Threat,in_progress
INC600574,2025/09/18,CL1116,KwaZulu-Natal,Trespass,resolved
INC600575,2025/08/31,CL1221,Limpopo,Trespass,resolved
INC600576,2025/09/30,CL1196,Western Cape,Trespass,reported
INC600577,2025/04/09,CL1046,Gauteng,Assault,in_progress
INC600578,2025/06/09,CL1143,KwaZulu-Natal,Alarm Trigger,resolved
INC600579,2025/07/10,CL1126,KwaZulu-Natal,Accident,reported
INC600580,2025/06/02,CL1113,KwaZulu-Natal,VIP Threat,resolved
INC600581,2025/04/28,CL1375,Mpumalanga,Assault,resolved
INC600582,2025/04/25,CL1122,KwaZulu-Natal,Assault,escalated
INC600583,2025/08/18,CL1180,Western Cape,Accident,resolved
INC600584,2025/06/12,CL1345,North West,Hijacking,in_progress
INC600585,2025/04/17,CL1099,Gauteng,Theft,reported
INC600586,2025/08/21,CL1102,KwaZulu-Natal,Suspicious Vehicle,resolved
INC600587,2025/09/08,CL1112,KwaZulu-Natal,VIP Threat,in_progress
INC600588,2025/06/17,CL1236,Limpopo,Accident,resolved
INC600589,2025/08/20,CL1063,Gauteng,Protest,escalated
INC600590,2025/09/22,CL1056,Gauteng,Theft,reported
INC600591,2025/08/31,CL1284,Free State,Theft,reported
INC600592,2025/05/27,CL1165,Western Cape,Hijacking,reported
INC600593,2025/07/07,CL1122,KwaZulu-Natal,VIP Threat,escalated
INC600594,2025/04/28,CL1001,Gauteng,Accident,resolved
INC600595,2025/06/05,CL1238,Limpopo,Theft,in_progress
INC600596,2025/07/31,CL1176,Western Cape,Theft,in_progress
INC600597,2025/05/13,CL1248,Limpopo,Suspicious Vehicle,reported
INC600598,2025/07/18,CL1216,Limpopo,Accident,in_progress
INC600599,2025/07/20,CL1011,Gauteng,Suspicious Vehicle,in_progress
INC600600,2025/08/06,CL1171,Western Cape,Hijacking,resolved
INC600601,2025/06/10,CL1359,Mpumalanga,Suspicious Vehicle,reported
INC600602,2025/10/02,CL1205,Limpopo,Assault,resolved
INC600603,2025/08/23,CL1217,Limpopo,Assault,reported
INC600604,2025/09/14,CL1039,Gauteng,Suspicious Vehicle,escalated
INC600605,2025/04/11,CL1360,Mpumalanga,Vandalism,in_progress
INC600606,2025/08/28,CL1205,Limpopo,Vandalism,resolved
INC600607,2025/07/30,CL1099,Gauteng,Trespass,reported
INC600608,2025/05/01,CL1350,Mpumalanga,Protest,reported
INC600609,2025/08/19,CL1320,North West,Vandalism,in_progress
INC600610,2025/04/22,CL1390,Mpumalanga,Vandalism,in_progress
INC600611,2025/09/01,CL1304,North West,Protest,escalated
INC600612,2025/06/30,CL1180,Western Cape,VIP Threat,escalated
INC600613,2025/05/03,CL1200,Limpopo,VIP Threat,resolved
INC600614,2025/09/11,CL1123,KwaZulu-Natal,VIP Threat,reported
INC600615,2025/08/17,CL1322,North West,VIP Threat,in_progress
INC600616,2025/06/07,CL1059,Gauteng,Trespass,reported
INC600617,2025/08/07,CL1044,Gauteng,VIP Threat,escalated
INC600618,2025/04/29,CL1139,KwaZulu-Natal,Theft,escalated
INC600619,2025/06/23,CL1263,Free State,Alarm Trigger,reported
INC600620,2025/08/21,CL1140,KwaZulu-Natal,Suspicious Vehicle,resolved
INC600621,2025/07/16,CL1192,Western Cape,Vandalism,resolved
INC600622,2025/04/12,CL1067,Gauteng,Suspicious Vehicle,resolved
INC600623,2025/05/23,CL1346,North West,Hijacking,in_progress
INC600624,2025/08/10,CL1209,Limpopo,Trespass,resolved
INC600625,2025/05/10,CL1125,KwaZulu-Natal,Accident,in_progress
INC600626,2025/05/01,CL1098,Gauteng,Trespass,in_progress
INC600627,2025/07/15,CL1006,Gauteng,Vandalism,reported
INC600628,2025/06/07,CL1177,Western Cape,VIP Threat,in_progress
INC600629,2025/04/11,CL1225,Limpopo,Trespass,in_progress
INC600630,2025/05/19,CL1069,Gauteng,Theft,reported
INC600631,2025/08/17,CL1037,Gauteng,Accident,escalated
INC600632,2025/09/15,CL1035,Gauteng,Theft,reported
INC600633,2025/06/06,CL1323,North West,Trespass,resolved
INC600634,2025/08/07,CL1376,Mpumalanga,Trespass,reported
INC600635,2025/07/03,CL1303,North West,Alarm Trigger,in_progress
INC600636,2025/09/17,CL1022,Gauteng,Theft,in_progress
INC600637,2025/09/04,CL1113,KwaZulu-Natal,Vandalism,in_progress
INC600638,2025/07/11,CL1257,Free State,Suspicious Vehicle,escalated
INC600639,2025/09/17,CL1093,Gauteng,Trespass,escalated
INC600640,2025/07/21,CL1250,Free State,Accident,reported
INC600641,2025/05/16,CL1284,Free State,Assault,reported
INC600642,2025/06/05,CL1101,KwaZulu-Natal,Trespass,in_progress
INC600643,2025/08/21,CL1376,Mpumalanga,Suspicious Vehicle,in_progress
INC600644,2025/04/27,CL1118,KwaZulu-Natal,VIP Threat,reported
INC600645,2025/06/28,CL1028,Gauteng,Alarm Trigger,escalated
INC600646,2025/09/23,CL1173,Western Cape,Vandalism,resolved
INC600647,2025/08/04,CL1305,North West,VIP Threat,in_progress
INC600648,2025/07/24,CL1042,Gauteng,Protest,resolved
INC600649,2025/04/30,CL1356,Mpumalanga,Protest,resolved
INC600650,2025/07/09,CL1216,Limpopo,Vandalism,reported
INC600651,2025/09/19,CL1391,Mpumalanga,Suspicious Vehicle,escalated
INC600652,2025/07/20,CL1151,Western Cape,Theft,in_progress
INC600653,2025/04/11,CL1161,Western Cape,Accident,reported
INC600654,2025/05/10,CL1284,Free State,Theft,reported
INC600655,2025/07/10,CL1097,Gauteng,Assault,escalated
INC600656,2025/10/01,CL1108,KwaZulu-Natal,Assault,reported
INC600657,2025/05/18,CL1160,Western Cape,Protest,escalated
INC600658,2025/08/15,CL1315,North West,Suspicious Vehicle,resolved
INC600659,2025/07/02,CL1169,Western Cape,Trespass,in_progress
INC600660,2025/09/03,CL1119,KwaZulu-Natal,Hijacking,in_progress
INC600661,2025/05/26,CL1269,Free State,Trespass,resolved
INC600662,2025/08/07,CL1225,Limpopo,Suspicious Vehicle,reported
INC600663,2025/06/13,CL1057,Gauteng,Vandalism,resolved
INC600664,2025/07/26,CL1326,North West,Assault,resolved
INC600665,2025/04/27,CL1330,North West,Hijacking,reported
INC600666,2025/05/02,CL1004,Gauteng,Protest,reported
INC600667,2025/08/03,CL1384,Mpumalanga,VIP Threat,resolved
INC600668,2025/08/10,CL1191,Western Cape,Suspicious Vehicle,in_progress
INC600669,2025/07/19,CL1164,Western Cape,Protest,reported
INC600670,2025/07/08,CL1300,North West,Suspicious Vehicle,reported
INC600671,2025/09/01,CL1097,Gauteng,Vandalism,reported
INC600672,2025/05/11,CL1377,Mpumalanga,VIP Threat,resolved
INC600673,2025/07/18,CL1247,Limpopo,Accident,reported
INC600674,2025/06/20,CL1140,KwaZulu-Natal,Assault,escalated
INC600675,2025/08/17,CL1338,North West,Protest,reported
INC600676,2025/06/17,CL1040,Gauteng,Trespass,in_progress
INC600677,2025/05/21,CL1101,KwaZulu-Natal,Assault,resolved
INC600678,2025/08/29,CL1085,Gauteng,Trespass,resolved
INC600679,2025/04/20,CL1334,North West,Protest,escalated
INC600680,2025/09/07,CL1278,Free State,Suspicious Vehicle,escalated
INC600681,2025/06/29,CL1048,Gauteng,Alarm Trigger,resolved
INC600682,2025/04/08,CL1265,Free State,Accident,in_progress
INC600683,2025/09/20,CL1083,Gauteng,Accident,reported
INC600684,2025/08/14,CL1104,KwaZulu-Natal,VIP Threat,resolved
INC600685,2025/07/30,CL1375,Mpumalanga,Protest,in_progress
INC600686,2025/09/13,CL1058,Gauteng,Alarm Trigger,reported
INC600687,2025/07/24,CL1007,Gauteng,Protest,resolved
INC600688,2025/08/26,CL1299,Free State,Protest,escalated
INC600689,2025/06/12,CL1347,North West,VIP Threat,escalated
INC600690,2025/08/28,CL1272,Free State,Alarm Trigger,resolved
INC600691,2025/07/31,CL1001,Gauteng,Theft,resolved
INC600692,2025/06/28,CL1374,Mpumalanga,Accident,escalated
INC600693,2025/09/09,CL1349,North West,Theft,in_progress
INC600694,2025/09/21,CL1370,Mpumalanga,Theft,in_progress
INC600695,2025/04/23,CL1044,Gauteng,Suspicious Vehicle,in_progress
INC600696,2025/06/05,CL1388,Mpumalanga,VIP Threat,in_progress
INC600697,2025/08/09,CL1391,Mpumalanga,Assault,escalated
INC600698,2025/09/06,CL1330,North West,Alarm Trigger,resolved
INC600699,2025/06/19,CL1346,North West,Assault,reported
INC600700,2025/09/17,CL1349,North West,Vandalism,in_progress
INC600701,2025/07/11,CL1249,Limpopo,Theft,resolved
INC600702,2025/07/31,CL1226,Limpopo,Protest,escalated
INC600703,2025/07/16,CL1378,Mpumalanga,Suspicious Vehicle,resolved
INC600704,2025/04/15,CL1180,Western Cape,Alarm Trigger,reported
INC600705,2025/04/21,CL1198,Western Cape,Accident,resolved
INC600706,2025/06/27,CL1035,Gauteng,Suspicious Vehicle,escalated
INC600707,2025/04/17,CL1300,North West,Suspicious Vehicle,in_progress
INC600708,2025/09/14,CL1307,North West,Theft,reported
INC600709,2025/07/11,CL1356,Mpumalanga,Assault,resolved
INC600710,2025/08/18,CL1255,Free State,Theft,escalated
INC600711,2025/07/26,CL1186,Western Cape,Trespass,resolved
INC600712,2025/09/05,CL1242,Limpopo,Hijacking,in_progress
INC600713,2025/08/30,CL1058,Gauteng,Accident,reported
INC600714,2025/06/10,CL1095,Gauteng,Protest,escalated
INC600715,2025/09/25,CL1291,Free State,Theft,resolved
INC600716,2025/07/25,CL1336,North West,Accident,in_progress
INC600717,2025/04/22,CL1174,Western Cape,Alarm Trigger,resolved
INC600718,2025/04/23,CL1005,Gauteng,Hijacking,escalated
INC600719,2025/08/14,CL1140,KwaZulu-Natal,Trespass,resolved
INC600720,2025/08/21,CL1396,Mpumalanga,Protest,resolved
INC600721,2025/06/15,CL1261,Free State,Trespass,escalated
INC600722,2025/07/03,CL1014,Gauteng,Trespass,in_progress
INC600723,2025/05/04,CL1166,Western Cape,VIP Threat,escalated
INC600724,2025/06/27,CL1256,Free State,Trespass,in_progress
INC600725,2025/07/07,CL1284,Free State,Assault,resolved
INC600726,2025/07/07,CL1388,Mpumalanga,Suspicious Vehicle,in_progress
INC600727,2025/09/19,CL1300,North West,Theft,reported
INC600728,2025/07/16,CL1354,Mpumalanga,Assault,resolved
INC600729,2025/07/19,CL1108,KwaZulu-Natal,Accident,in_progress
INC600730,2025/04/07,CL1146,KwaZulu-Natal,Vandalism,resolved
INC600731,2025/04/16,CL1299,Free State,Protest,reported
INC600732,2025/05/13,CL1192,Western Cape,Assault,escalated
INC600733,2025/09/28,CL1059,Gauteng,Suspicious Vehicle,escalated
INC600734,2025/06/19,CL1333,North West,Suspicious Vehicle,reported
INC600735,2025/07/19,CL1256,Free State,Accident,reported
INC600736,2025/04/07,CL1011,Gauteng,Suspicious Vehicle,resolved
INC600737,2025/05/26,CL1362,Mpumalanga,Vandalism,reported
INC600738,2025/09/02,CL1199,Western Cape,Trespass,escalated
INC600739,2025/09/08,CL1082,Gauteng,Theft,reported
INC600740,2025/08/07,CL1284,Free State,Accident,escalated
INC600741,2025/08/13,CL1184,Western Cape,Theft,escalated
INC600742,2025/05/03,CL1369,Mpumalanga,Protest,resolved
INC600743,2025/09/15,CL1194,Western Cape,Theft,escalated
INC600744,2025/05/02,CL1130,KwaZulu-Natal,Trespass,in_progress
INC600745,2025/07/28,CL1390,Mpumalanga,Suspicious Vehicle,reported
INC600746,2025/05/27,CL1171,Western Cape,Assault,in_progress
INC600747,2025/04/07,CL1249,Limpopo,Vandalism,resolved
INC600748,2025/05/06,CL1350,Mpumalanga,Protest,reported
INC600749,2025/05/17,CL1258,Free State,Trespass,in_progress
INC600750,2025/04/29,CL1253,Free State,Assault,resolved
INC600751,2025/07/21,CL1252,Free State,Theft,in_progress
INC600752,2025/05/23,CL1313,North West,Accident,reported
